date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017-02-05,10023758.1526,9679534.84963,46542,1013400000.0,11.44,5942960.0,31598.4375,34.8408213288,16952,9.59152591646,0.000459995921658,1.1816252161e+14,29145,9809805,6077,
2017-02-06,19706003.4509,19523140.478,47306,1005930000.0,11.35,5695440.0,31626.71875,35.8656136242,16234,9.90251127333,0.0004589,1.19233553917e+14,28539,9715929,6050,
2017-02-07,17437624.4898,17116917.7071,51866,1012620000.0,11.43,7629640.0,31491.40625,46.0687150027,16534,4.87245648366,0.000525,1.19408174054e+14,28636,10958310,5998,
2017-02-08,16422851.2927,15712261.6824,51089,1023170000.0,11.54,9688630.0,31704.21875,43.7137416511,16946,5.36959692205,0.000494727066647,1.20240442078e+14,29231,10703509,6067,
2017-02-09,20012369.0097,19383324.9668,47873,1014280000.0,11.44,18400300.0,31430.9375,40.6816216722,17020,8.9177161216,0.000481300258194,1.211126296e+14,28935,9824373,6029,
2017-02-10,24396260.8872,23876745.7559,52222,979961000.0,11.04,11914200.0,31496.40625,46.2194035495,16930,6.80488230545,0.00048179461344,1.24420881945e+14,30211,10481444,6040,
2017-02-11,13194014.1598,12902768.0331,46560,1002130000.0,11.29,7544520.0,31589.84375,38.4959331707,15900,6.84635823095,0.000486747110338,1.24729199351e+14,26396,9624141,6038,
2017-02-12,17426070.7708,17111933.159,45319,1008030000.0,11.35,6264900.0,31569.6875,40.3367765651,17003,10.6558216285,0.0004589,1.26459688068e+14,26806,9519408,6059,
2017-02-13,17458769.9686,16774110.6518,55990,1011080000.0,11.38,7216520.0,31734.0625,61.4631543872,18345,5.69,0.000525,1.27522698743e+14,32471,11068506,6070,
2017-02-14,50202835.8347,40671470.4121,58298,1002810000.0,11.29,42911500.0,31464.0625,49.8321843542,19136,6.86856253818,0.000525,1.29976242977e+14,32815,11527467,6023,
2017-02-15,61851771.8532,40594553.7873,55320,1159000000.0,13.04,18464700.0,31728.28125,90.5277610182,19184,10.6373352719,0.000487824090747,1.29591212074e+14,32417,11067514,6089,
2017-02-16,35769059.9843,26005126.2365,49674,1148860000.0,12.92,38002600.0,31539.84375,39.211240293,18257,12.9206243655,0.0004589,1.29993838999e+14,30929,10052754,6052,
2017-02-17,36465775.1156,18905507.2615,49406,1147260000.0,12.9,11636500.0,31327.8125,38.8466740572,18046,11.3580132187,0.000477612754227,1.33277880902e+14,30340,9985264,6012,
2017-02-18,32738452.4726,12590527.0876,49398,1130750000.0,12.71,9370010.0,31211.71875,44.6526989258,18025,12.7071651657,0.0004589,1.35014381784e+14,29798,10636703,5999,
2017-02-19,33960093.0776,14238909.861,48227,1140870000.0,12.82,7799740.0,31267.1875,36.3126742897,17213,11.5326156,0.0004589,1.37218543478e+14,28820,9840820,6019,
2017-02-20,35681360.405,21605040.5302,50152,1136610000.0,12.77,12994400.0,31387.8125,41.0344679946,18490,8.78945413442,0.0004589,1.37087282838e+14,30204,10202941,6015,
2017-02-21,53035266.8539,24841744.0524,58434,1099330000.0,12.34,15183300.0,31410.625,54.8654796653,18249,3.93663252779,0.000525,1.40243765787e+14,29884,12039199,6052,
2017-02-22,38193946.4583,17466492.6776,50372,1130460000.0,12.69,10360900.0,30993.59375,50.9543476139,18192,6.61669925081,0.000505386569954,1.40527985903e+14,29130,10685300,5968,
2017-02-23,35239775.0169,13927990.9052,47601,1122910000.0,12.6,14522300.0,31229.53125,43.352493042,17753,12.598684938,0.0004589,1.3977121695e+14,28741,10034842,6019,
2017-02-24,77204192.7696,30732513.7299,54081,1171110000.0,13.13,19574400.0,31263.59375,41.3392381378,19638,11.58066,0.00046484,1.40244204596e+14,32263,10689890,6011,
2017-02-25,45962018.5611,21138018.7011,53245,1165230000.0,13.06,18533900.0,31553.90625,44.6624223243,18688,7.51940322744,0.000510211207737,1.42921795594e+14,30351,10632682,6039,
2017-02-26,56142300.0791,19981531.1256,51716,1206150000.0,13.52,20307500.0,31820.15625,39.379004378,18729,13.3791214648,0.00045932,1.47403117786e+14,30529,10428933,6089,
2017-02-27,153076979.843,84532886.0437,52642,1294770000.0,14.51,31667000.0,31246.40625,45.0273860007,20077,14.514183326,0.0004589,1.50763135535e+14,32167,10890528,5988,
2017-02-28,190834812.128,62982894.2899,60277,1379600000.0,15.45,65478900.0,31856.09375,50.9626914234,23020,15.4561026202,0.0004589,1.54531298159e+14,37181,11818726,6107,
2017-03-01,197249064.125,49720393.3988,59774,1415510000.0,15.85,44927500.0,31144.84375,54.9429716489,24650,15.85,0.0004589,1.52609645841e+14,37588,13315849,5958,
2017-03-02,327264261.18,106252628.573,70779,1550750000.0,17.36,83627100.0,31628.4375,54.862694243,31684,17.36,0.000441390174519,1.52750437757e+14,46993,13391312,6061,
2017-03-03,335697814.652,89542203.0465,64294,1702140000.0,19.04,95863400.0,31301.40625,46.4031228022,26428,19.0754552727,0.0004216,1.60218262504e+14,41456,12515103,6006,
2017-03-04,218270047.825,32800149.3824,58756,1745140000.0,19.52,27341900.0,31172.65625,42.5194205193,23539,19.52,0.000457306046337,1.58696202662e+14,37496,11129891,5985,
2017-03-05,173760226.901,21533967.2754,57031,1655030000.0,18.5,26816300.0,31561.875,43.4387034902,22807,18.480575,0.000446051171538,1.63957070616e+14,36621,11060432,6073,
2017-03-06,308046344.577,47484670.5917,57020,1725360000.0,19.28,32432700.0,31153.125,41.3516920185,23220,19.2866188956,0.000453612857964,1.66364756871e+14,38225,10806979,5977,
2017-03-07,216436651.814,56709557.0537,62589,1752530000.0,19.58,37972200.0,31068.75,43.8027086159,21812,9.8091768043,0.000458891999958,1.6593278617e+14,37782,11737289,5978,
2017-03-08,226583650.559,51148337.5752,55386,1690760000.0,18.88,44304600.0,31325.9375,40.3174840909,21959,18.8908024488,0.0004216,1.70548353459e+14,36737,10826794,6016,
2017-03-09,256176712.659,34779405.5758,64266,1490500000.0,16.64,31418400.0,30809.53125,49.7685971018,25279,8.91505612745,0.000458,1.73893501621e+14,40634,14247085,5928,
2017-03-10,254835887.263,70383100.5131,65132,1589640000.0,17.74,87506800.0,31027.03125,55.5727564282,24370,17.7415086522,0.000431614088199,1.72946116683e+14,40870,13038231,5953,
2017-03-11,327341625.337,70347078.6299,64803,1736630000.0,19.37,69150100.0,31235.46875,47.9614290612,24575,19.3618646,0.00042136,1.75150964855e+14,42064,12087164,6002,
2017-03-12,534288589.446,59057084.9517,66646,1924660000.0,21.46,74628900.0,30849.53125,48.529026723,26291,21.4666889747,0.00042,1.77744901362e+14,43861,12091870,5919,
2017-03-13,490119755.966,176160224.873,81718,2108300000.0,23.5,255488000.0,31612.5,76.362749611,34428,23.5574353301,0.000441,1.80234563886e+14,56572,14808393,6040,
2017-03-14,242053345.995,94694250.6006,77155,2563700000.0,28.57,101797000.0,31216.09375,74.8226057744,30114,28.5556667167,0.000444190437075,1.79844868677e+14,50334,14505969,5961,
2017-03-15,251831227.577,99300614.8785,81205,2571160000.0,28.65,170344000.0,31373.90625,64.3079895312,31541,28.6498564635,0.000424189494372,1.8413183791e+14,53787,14701161,5986,
2017-03-16,1199556335.75,315548886.184,109950,3174750000.0,35.36,454418000.0,31431.71875,85.3988859834,44106,35.4475907113,0.00043413781383,1.85854482499e+14,75545,18395200,5990,
2017-03-17,831838273.178,356386434.055,106635,4125480000.0,45.93,497534000.0,31841.875,88.9662025976,43498,46.2731963088,0.000433002972864,1.92810181597e+14,74865,17409797,6046,
2017-03-18,1159776011.03,234929548.957,89920,4211830000.0,46.87,262180000.0,31482.34375,60.5198445644,36157,46.990087383,0.00042136,1.9760056382e+14,61395,15052704,5991,
2017-03-19,203759633.438,78451217.7153,84599,3193600000.0,35.53,239430000.0,30994.53125,57.0035103527,31708,35.487364,0.000435510599013,1.90867062702e+14,54976,14255536,5950,
2017-03-20,329262193.228,135630652.392,80264,4031270000.0,44.83,154701000.0,31670.3125,56.9492118389,32278,44.8528349335,0.0004216,1.99408455948e+14,54059,14049067,6066,
2017-03-21,595027468.115,103294045.351,84298,3913620000.0,43.51,91265400.0,31013.28125,64.2187189342,32918,40.6181822235,0.0004216,1.99630954422e+14,54710,14934961,5957,
2017-03-22,518982513.081,107854692.398,78821,3880120000.0,43.12,113952000.0,31375.46875,60.1964704441,30382,43.0837792,0.00042136,2.01632478166e+14,51419,14229741,6008,
2017-03-23,519238135.09,98719994.4575,82434,3831310000.0,42.57,100724000.0,30980.9375,60.9990820376,30353,25.9259328197,0.000441,2.10879379316e+14,52033,14860820,5914,
2017-03-24,739574555.396,171550658.784,87775,3929230000.0,43.64,297046000.0,30840.9375,73.2890178984,36014,43.758851179,0.00042136,2.1099964676e+14,59769,15119557,5913,
2017-03-25,686039725.098,145316677.162,84394,4825700000.0,53.58,223059000.0,31062.8125,58.0924530095,33779,53.5830621774,0.00042136,2.11204752177e+14,57026,14474351,5962,
2017-03-26,514122877.348,137593945.071,79534,4574540000.0,50.77,106859000.0,31172.34375,58.1047285761,30235,29.4634025853,0.000441,2.21174912282e+14,50291,14202407,5981,
2017-03-27,592432509.671,107412103.176,94570,4624990000.0,51.31,118978000.0,31005.3125,77.7392460667,33516,14.208380951,0.000461243999958,2.31656619439e+14,55390,17235336,5951,
2017-03-28,581251513.011,121405655.503,84348,4482160000.0,49.71,97745300.0,30555.46875,63.8820732427,32439,26.5906316125,0.000448112018634,2.29548649836e+14,52220,15004116,5900,
2017-03-29,704154538.997,132732166.902,93064,4561150000.0,50.57,144998000.0,31268.28125,69.3249844145,33266,21.8482788164,0.0004589,2.32979944813e+14,54362,16432207,5988,
2017-03-30,958276470.183,134839666.514,96209,4793280000.0,53.12,86885700.0,30819.84375,71.1051321568,38707,32.7809782848,0.000428987814969,2.36982475458e+14,62366,16859361,5910,
2017-03-31,845828233.882,259615937.784,103102,4671190000.0,51.75,151416000.0,31208.28125,77.4006765275,44815,39.68231607,0.00042,2.40138785731e+14,68919,17607366,5971,
2017-04-01,507445642.724,88110592.4347,80572,4517510000.0,50.03,92461900.0,30850.9375,57.2228813586,32155,25.0702470532,0.000433317387699,2.39048359912e+14,49919,14239076,5926,
2017-04-02,813276287.582,169135964.353,88948,4582700000.0,50.74,134604000.0,30440.78125,66.2670821195,35602,50.7340187688,0.000438939671226,2.42037399679e+14,55747,15602088,5846,
2017-04-03,889181570.422,232178553.089,100221,4411030000.0,48.82,190513000.0,31186.25,74.7844575548,42729,48.851828199,0.00042,2.25777719719e+14,66442,16670862,5979,
2017-04-04,398440104.915,119751890.808,86279,3969730000.0,43.92,157568000.0,31055.3125,64.979850018,35398,43.46143128,0.000434171650689,2.40588165763e+14,54399,14937629,5932,
2017-04-05,577710544.315,124357749.762,87411,4037940000.0,44.66,119733000.0,31235.3125,68.3126860486,35448,41.3755506216,0.00044846,2.46279464732e+14,55076,15309698,5986,
2017-04-06,837963501.068,182487120.901,95177,4089930000.0,45.22,147120000.0,30724.375,73.3886228889,40227,45.2010066956,0.00042,2.48619327506e+14,63539,16458935,5880,
2017-04-07,252789369.908,107605262.778,92846,3878210000.0,42.87,81474700.0,31074.53125,72.4189877162,32354,10.2215131012,0.000496581927429,2.4957461757e+14,51323,16508427,5946,
2017-04-08,302543057.867,70340260.7252,72144,3783000000.0,41.8,74138800.0,30914.375,52.3271242527,29308,21.9092824902,0.0004216,2.52484807725e+14,45798,13347178,5936,
2017-04-09,316554483.902,74154417.6741,74557,4009010000.0,44.28,55143000.0,30243.28125,56.8056788093,28629,16.60314024,0.000458,2.53175099941e+14,44584,13671505,5797,
2017-04-10,397159576.263,90509045.0103,75487,3919520000.0,43.28,44061500.0,30037.1875,63.0386079242,31500,27.0347009528,0.000441,2.55973416951e+14,48356,14167405,5758,
2017-04-11,382248293.8,82361948.9777,75891,3941100000.0,43.5,38303300.0,30450.46875,58.9152721743,30687,21.29673,0.000441,2.61036955773e+14,46639,13901391,5849,
2017-04-12,362321047.314,76602262.6386,80347,3938930000.0,43.46,88045700.0,30213.90625,80.6889592572,32313,21.523554135,0.00045932,2.60942044851e+14,48724,15583483,5779,
2017-04-13,298680449.649,95725688.6056,84124,4198420000.0,46.31,157200000.0,30342.96875,61.6584633202,34021,23.4699707501,0.000441,2.54806154901e+14,52208,15009867,5798,
2017-04-14,383201927.399,113851025.514,81155,4531810000.0,49.97,91674400.0,30989.6875,62.896440048,32507,21.7197030145,0.000458,2.71575492216e+14,49984,14479698,5908,
2017-04-15,189290668.604,77401409.6401,74820,4323100000.0,47.65,66207800.0,29998.125,57.8052513622,30948,19.1003663695,0.00044122,2.72397471549e+14,46787,13433504,5721,
2017-04-16,95990392.0332,37378962.4945,70634,4450140000.0,49.04,31343800.0,30503.4375,55.1176954203,27817,14.712,0.0004589,2.72581329413e+14,41252,12918655,5820,
2017-04-17,132400158.488,70128916.8346,72546,4417310000.0,48.66,44013300.0,30648.125,60.4732972431,29468,24.6106964286,0.000458,2.75532146093e+14,43476,13535483,5861,
2017-04-18,447928884.429,107732250.651,83303,4387860000.0,48.32,78748500.0,30519.84375,73.744781758,34028,24.16,0.00045932,2.82740029975e+14,49501,15255030,5861,
2017-04-19,518517798.61,127311199.162,85734,4608260000.0,50.73,76281000.0,29612.1875,78.3964845405,34367,25.3548580584,0.000463931999958,2.88750952024e+14,49642,15232878,5718,
2017-04-20,559461579.501,99022549.0718,85450,4373800000.0,48.13,79600900.0,30422.1875,71.7927739585,35729,16.0629966021,0.00045932,2.83972104824e+14,52926,15124836,5859,
2017-04-21,398990644.877,66098942.3254,81278,4512610000.0,49.64,45048300.0,30477.34375,92.1973650957,31522,15.0890907096,0.000479075373147,2.90822998187e+14,46055,15816592,5878,
2017-04-22,360267180.058,88709105.0247,73539,4381290000.0,48.18,37357600.0,29990.3125,74.9201440567,30640,23.7198399683,0.000460739999958,2.97111347846e+14,43487,14070592,5792,
2017-04-23,352367852.728,53037154.8407,77073,4420040000.0,48.59,36234000.0,30491.25,65.0892018179,30827,20.9283238217,0.0004589,2.98451239799e+14,44669,14032837,5864,
2017-04-24,452038496.846,103351316.996,80531,4446470000.0,48.87,55580600.0,29782.96875,72.9798244742,35371,34.209,0.000457841704257,2.95211522662e+14,48059,14606195,5721,
2017-04-25,410630349.389,63929394.9348,93033,4557870000.0,50.07,38264600.0,30760.3125,78.5742047341,33725,12.2795979506,0.00045932,2.98308056718e+14,49572,16530758,5897,
2017-04-26,591900074.814,168556081.759,89642,4544370000.0,49.91,104884000.0,29332.1875,74.7897238631,41015,20.3199374137,0.00042,3.08930766668e+14,56410,15352688,5637,
2017-04-27,836271775.816,124316496.753,104494,4809630000.0,52.81,246775000.0,29330.0,87.3126909118,47164,16.1818112687,0.000441,3.13695645589e+14,66325,17461864,5642,
2017-04-28,958960427.911,213004372.456,106193,5669550000.0,62.23,346546000.0,29682.03125,79.2059684068,42681,26.7327634,0.000458,3.28632682259e+14,61267,18102978,5697,
2017-04-29,1041089742.27,207996428.345,91335,6506490000.0,71.39,165448000.0,29217.65625,70.2026857963,39535,35.695,0.000441,3.42092419789e+14,56620,15712416,5626,
2017-04-30,1144929896.26,162056164.81,95202,6248840000.0,68.54,229945000.0,29368.59375,78.9586302744,41993,37.3442651727,0.000444030604626,3.32583752337e+14,59892,17303680,5648,
2017-05-01,2157965699.16,540604395.672,112202,7234070000.0,79.32,376842000.0,29357.5,105.538214141,48108,39.7869338919,0.000462,3.3617305913e+14,66565,19933984,5624,
2017-05-02,1598072602.97,224157579.339,110354,6992980000.0,76.65,193773000.0,29436.40625,112.73460265,45810,38.5647093264,0.00045932,3.35199972199e+14,64434,19447499,5619,
2017-05-03,1794899714.29,193158237.234,97334,7050050000.0,77.25,141922000.0,29552.65625,77.3135060874,41382,38.625,0.000441,3.39479348815e+14,58978,17102595,5649,
2017-05-04,1906581394.15,329004130.739,114877,7277480000.0,79.72,366847000.0,29423.4375,92.4303399622,51346,45.0228100426,0.000441,3.36420648319e+14,75455,18928062,5649,
2017-05-05,2441483543.99,542198208.924,108514,8833520000.0,96.73,331928000.0,29702.03125,84.3533060609,50154,96.7179929051,0.000441,3.49788393854e+14,72141,17993712,5675,
2017-05-06,1515390556.9,188824667.096,95014,8669910000.0,94.91,151462000.0,29703.4375,84.3641463875,43007,67.418664452,0.000427326034233,3.49259962791e+14,61185,16659129,5678,
2017-05-07,1985604220.38,197754156.542,106631,8942950000.0,97.87,183295000.0,29880.15625,105.733505802,48105,81.1044126083,0.000441,3.53593236178e+14,67619,18994257,5718,
2017-05-08,1871889642.43,232365377.795,117509,8569060000.0,93.75,231344000.0,29425.9375,95.6059639505,55811,93.75,0.0004216,3.53828372751e+14,78544,19226000,5640,
2017-05-09,1872951046.21,330975205.864,112933,8341490000.0,91.23,363434000.0,29755.0,106.666628386,51934,91.23,0.000441,3.6556965818e+14,72379,19149023,5672,
2017-05-10,1748579943.3,207020491.823,109673,8337180000.0,91.15,145602000.0,29614.84375,104.904536929,50606,58.350584,0.000441,3.63678633592e+14,70746,18226277,5648,
2017-05-11,2100907149.3,190921793.151,117189,8213570000.0,89.77,132722000.0,29734.53125,109.393380227,52791,35.4016963545,0.000441,3.69261726304e+14,74375,19111415,5702,
2017-05-12,1676513899.15,215912332.825,107241,8184930000.0,89.43,145825000.0,29889.6875,109.060373522,47118,47.9422443126,0.000454114942113,3.79250622293e+14,66088,17941711,5688,
2017-05-13,1210756343.16,98459434.5177,101332,8120390000.0,88.69,88742200.0,29253.28125,106.923588255,42640,33.5172715012,0.000461566374906,3.78491084797e+14,58392,17136980,5591,
2017-05-14,1174624731.14,186635007.844,101348,8322380000.0,90.87,66046600.0,28217.5,106.379136617,44543,40.1025739296,0.00045356,4.04778572992e+14,61646,16964548,5402,
2017-05-15,1628986860.99,246216036.878,122792,8316930000.0,90.78,170999000.0,28462.34375,132.123398808,52284,24.4434585627,0.000462,4.14047745749e+14,72899,20693161,5401,
2017-05-16,2066619672.07,198533919.325,116341,8466470000.0,92.39,152285000.0,28717.96875,137.143767604,51988,54.6101666851,0.000458,4.17079615833e+14,70946,19884101,5457,
2017-05-17,1437441717.23,405751442.552,140135,8181520000.0,89.25,183031000.0,27898.90625,220.21943719,59673,88.693824345,0.000501409352199,4.08103955236e+14,82284,22923889,5325,
2017-05-18,906290175.435,186558893.702,137409,8238110000.0,89.84,196237000.0,28480.78125,158.498593267,59136,31.3401602328,0.000462,4.14448297047e+14,82555,23186801,5462,
2017-05-19,1592409569.58,420424972.942,161568,8902240000.0,97.05,626945000.0,28381.25,173.985855406,72168,66.2912917414,0.000441,4.31650025953e+14,103850,26042096,5424,
2017-05-20,1333990065.36,266681372.659,130912,11856600000.0,129.22,331455000.0,28652.03125,155.579769682,52744,33.5740088866,0.000458,4.39714321376e+14,78348,22937331,5489,
2017-05-21,1788196177.91,502858655.865,149699,11705700000.0,127.54,570361000.0,28654.0625,160.523136918,60759,36.9866,0.0004589,4.51327099501e+14,87231,24934577,5437,
2017-05-22,4361783177.21,814430486.689,176255,14522100000.0,158.17,1188910000.0,28769.21875,182.632419995,76576,85.3453686,0.000451791369267,4.6310260009e+14,115791,29136060,5468,
2017-05-23,2854682760.95,413750470.021,187121,15688000000.0,170.82,530709000.0,28576.09375,253.728642191,84639,66.1567206456,0.000462,4.48716876168e+14,113614,35909385,5419,
2017-05-24,3063663176.95,678248364.598,187293,16779700000.0,182.65,561014000.0,28640.625,272.09067931,82373,91.0260290407,0.000465317999958,4.58978033229e+14,113071,36173675,5427,
2017-05-25,3013637715.04,753054437.296,183010,17446600000.0,189.85,943637000.0,28838.90625,218.689885039,82061,95.0707241675,0.000465317999958,4.57711429093e+14,116203,32528706,5465,
2017-05-26,3133264955.3,714114862.48,169818,16107000000.0,175.22,792458000.0,28963.75,206.055826499,75844,84.2091946197,0.000441,4.5654221759e+14,105820,30531110,5492,
2017-05-27,2042000351.64,487765081.556,149450,14696000000.0,159.82,1217060000.0,28775.46875,182.127259991,65465,80.3974624461,0.000445920911751,4.73267747835e+14,89917,27884438,5439,
2017-05-28,1687759371.77,365972712.829,155271,14608600000.0,158.82,717971000.0,28823.28125,192.525514182,64124,33.2171411977,0.00045932,4.69177108437e+14,87180,29330685,5453,
2017-05-29,1882790775.71,364135622.661,158547,15654600000.0,170.13,718828000.0,29537.34375,192.62455813,69703,55.3494303086,0.000443475564483,4.87713080395e+14,96212,27460457,5579,
2017-05-30,2705172512.47,933254256.941,193618,18004700000.0,195.61,1586670000.0,29819.375,319.925871867,84394,85.8836116342,0.000462,5.13216553999e+14,116321,39451502,5581,
2017-05-31,5493605928.31,1136369142.92,214126,21321900000.0,231.58,1271600000.0,28748.4375,634.072177123,104710,231.34842,0.000504,5.19723790251e+14,141872,37032042,5412,
2017-06-01,4054065979.89,793845049.721,199160,21264800000.0,230.89,812924000.0,28069.375,253.293470844,95854,102.020758493,0.00049275119796,5.6100117769e+14,130722,34509606,5276,
2017-06-02,3875800770.29,753338776.7,194911,20479000000.0,222.29,469532000.0,26820.625,291.597841474,80501,46.5505562915,0.000469056095823,5.74505829451e+14,108821,38367548,5087,
2017-06-03,3578719097.5,509350563.497,175666,20593500000.0,223.46,427896000.0,27526.40625,228.134695773,79530,79.2599038707,0.000452744332215,5.7574769994e+14,107271,34546600,5206,
2017-06-04,3192118016.33,464391046.621,180136,20659800000.0,224.12,753820000.0,27232.5,255.713870928,81765,56.7786381214,0.000504,5.97678402421e+14,106987,33323391,5160,
2017-06-05,4392063834.09,671932209.24,190305,22615800000.0,245.26,435660000.0,27789.84375,219.924346992,90496,98.8473315554,0.000462,5.99656274911e+14,121599,33797068,5249,
2017-06-06,5230294096.68,651651697.413,200523,22930400000.0,248.6,741553000.0,27483.75,265.075762618,93827,88.253,0.000463262367036,6.15096733616e+14,126587,38401877,5208,
2017-06-07,4987511236.07,701959387.437,207180,24382200000.0,264.26,461649000.0,27770.78125,277.963468699,91967,55.9076055297,0.000483,6.32534102306e+14,124779,38704316,5239,
2017-06-08,4111178789.15,466015068.591,187700,23810900000.0,257.99,385494000.0,27631.25,239.515279975,87376,57.8098811449,0.000480517127097,6.40654778421e+14,114258,36109080,5209,
2017-06-09,4312002844.38,519362673.279,215831,24165000000.0,261.75,557986000.0,27650.0,250.508480829,98491,57.5085507455,0.000450328527432,6.39988327012e+14,133704,39011663,5214,
2017-06-10,3385162059.94,804653247.498,213356,26043700000.0,282.01,1611630000.0,28158.75,214.559641124,102905,106.505219833,0.000441,6.62233224481e+14,142957,35148297,5332,
2017-06-11,4298048234.64,906891893.832,240490,31296800000.0,338.79,1373220000.0,27926.71875,313.877609553,116207,123.912780058,0.000463298461752,6.82857346035e+14,164496,45421663,5246,
2017-06-12,9513491872.16,1825247488.24,292941,31525300000.0,341.16,2882650000.0,28100.625,512.809391034,144433,211.349926643,0.000507381458934,6.76331454424e+14,195936,49494648,5237,
2017-06-13,8879699073.96,1371480845.54,280054,36574500000.0,395.69,1717380000.0,28276.09375,294.642099272,140873,137.428794761,0.000471636276384,6.94617337544e+14,194229,46430202,5272,
2017-06-14,5673453695.58,1216964706.71,250410,36761600000.0,397.59,1272580000.0,28268.75,254.758374393,125710,124.295708706,0.000447037799355,7.13189048799e+14,171944,42038785,5293,
2017-06-15,7695523285.1,1087798084.01,261617,33158200000.0,358.51,2463450000.0,28198.75,279.620592391,128892,150.787708042,0.000468736919742,7.28250481341e+14,177349,43457704,5305,
2017-06-16,6774705232.78,759387087.057,248003,33415800000.0,361.18,1096280000.0,28370.9375,257.508486547,116218,84.4814171032,0.000441,7.37124773387e+14,158967,42871543,5336,
2017-06-17,3966396494.97,684021833.904,242022,34231300000.0,369.88,904653000.0,28299.0625,238.660364103,114517,84.8616001489,0.000441,7.61529525102e+14,155180,42007824,5279,
2017-06-18,3803556773.51,780625335.204,245957,35133800000.0,379.52,904703000.0,28587.5,251.896899622,117715,76.8908344871,0.000441,7.6992264887e+14,161847,42408123,5347,
2017-06-19,4328047629.36,877611206.567,286209,34435700000.0,371.86,685172000.0,28632.96875,283.021105676,135921,78.0904392483,0.000441,7.75466020583e+14,181793,47773213,5334,
2017-06-20,5571416323.6,1672746775.7,308488,34304000000.0,370.33,1020390000.0,26705.625,720.031462997,151615,370.163506311,0.00056165262888,8.47174003427e+14,205276,45985862,4967,
2017-06-21,2230562942.07,1326918706.68,221289,33310500000.0,359.54,1420130000.0,26154.53125,913.388218755,127584,361.74573116,0.00126,8.74308762318e+14,122133,30341647,4898,
2017-06-22,3123782439.92,1256117891.88,284225,31302600000.0,337.73,925767000.0,26533.28125,684.94304555,149840,125.27820451,0.00105,8.72419319204e+14,185242,42970292,4944,
2017-06-23,3587281655.78,944621532.761,276012,31195900000.0,336.49,593207000.0,26102.5,469.929450423,141003,100.639805856,0.00105,8.8153242254e+14,191168,44611096,4890,
2017-06-24,3980981514.0,727575366.03,250570,31681300000.0,341.63,673585000.0,26495.0,640.185604613,129924,105.9053,0.00105,8.88679962205e+14,155969,44128984,4939,
2017-06-25,1490702251.78,871291542.635,231135,30005900000.0,323.47,1186880000.0,26383.125,411.721489721,118838,66.8757817915,0.00084,9.04653518657e+14,137205,44232079,4926,
2017-06-26,3390108164.61,1262906703.89,316788,28111200000.0,302.95,2081810000.0,26699.0625,875.310976343,161654,154.343628096,0.00078293241117,9.23853229185e+14,220195,47386703,4965,
2017-06-27,3426817467.53,927119674.549,252995,25309700000.0,272.69,1973870000.0,26582.34375,332.032513046,131370,61.0755954974,0.000777,9.30359199332e+14,161464,39561292,5001,
2017-06-28,3231405198.12,650225448.315,274241,27207000000.0,293.04,2056550000.0,26639.53125,773.236091502,134120,47.8162255933,0.000975413541207,9.50061337461e+14,158630,49635587,4961,
2017-06-29,3827024930.72,1180459976.9,263791,30495300000.0,328.37,1508580000.0,27012.03125,466.282393834,128478,58.7973020154,0.000736737810942,9.62749040901e+14,159499,47557845,5027,
2017-06-30,3176407166.57,742886265.706,252652,28161900000.0,303.15,1011800000.0,26856.25,352.344502266,125917,60.7421210676,0.00045936,9.72009000388e+14,153269,44317423,5036,
2017-07-01,2995174907.75,914227341.401,240465,27259400000.0,293.35,1089200000.0,26680.0,315.74464317,118459,58.5083436155,0.00045932,9.92636469503e+14,140810,40601554,5009,
2017-07-02,2094322786.46,565852519.314,248617,25572800000.0,275.12,1123330000.0,26715.46875,317.468243776,116551,35.0216587377,0.00044354216,1.00220838311e+15,143579,42803898,5034,
2017-07-03,7321288905.07,800649999.911,302032,26815900000.0,288.41,851408000.0,27131.25,425.920316212,139815,33.3738454008,0.000520216979158,1.01294150666e+15,167250,51240590,5052,
2017-07-04,5820713903.2,627272923.362,281465,26245000000.0,282.19,687691000.0,27365.78125,377.047005196,137399,35.3228253653,0.000441,1.02725410761e+15,156867,51449445,5078,
2017-07-05,2086591989.27,656803945.651,271606,25406900000.0,273.1,790256000.0,26760.3125,409.09097089,126130,32.772,0.000441,1.02295603026e+15,156227,50319629,4985,
2017-07-06,2348118443.57,519785119.057,258791,25019500000.0,268.86,623080000.0,26926.5625,304.771433494,123860,35.0171822576,0.000441,1.03721680857e+15,151360,44555730,5046,
2017-07-07,2557834960.19,515199737.768,295389,25160800000.0,270.35,687252000.0,27287.96875,356.29380692,141543,29.858301406,0.000459667947606,1.0381861237e+15,182196,49359741,5084,
2017-07-08,1943388315.67,473862192.205,248142,22890700000.0,245.89,754958000.0,27063.28125,360.274207471,114781,28.7925985085,0.000462,1.05596289206e+15,144882,45193658,5087,
2017-07-09,948628891.632,311414330.82,225189,23454700000.0,251.82,505118000.0,26943.90625,256.112816522,106757,26.7778689588,0.000471952329723,1.07110752715e+15,131487,35557885,5094,
